Year,Country,Type,Count
2016,ID,Intermediate,2.0
2016,ID,Intro,5.0
2016,IL,Advanced,0.0
2016,IL,Intermediate,0.0
2016,IL,Intro,0.0
2016,IN,Advanced,0.0
2016,IN,Intermediate,0.0
2016,IN,Intro,1.0
2016,IT,Advanced,0.0
2016,IT,Intermediate,0.0
2016,IT,Intro,0.0
2016,JM,Advanced,0.0
2016,JM,Intermediate,0.0
2016,JM,Intro,0.0
2016,JO,Advanced,0.0
2016,JO,Intermediate,0.0
2016,JO,Intro,0.0
2016,JP,Advanced,0.0
2016,JP,Intermediate,0.0
2016,JP,Intro,0.0
2016,KE,Advanced,0.0
2016,KE,Intermediate,0.0
2016,KE,Intro,0.0
2016,KG,Advanced,0.0
2016,KG,Intermediate,0.0
2016,KG,Intro,3.0
2016,KH,Advanced,0.0
2016,KH,Intermediate,0.0
2016,KH,Intro,6.0
2016,KR,Advanced,0.0
2016,KR,Intermediate,0.0
2016,KR,Intro,0.0
2016,KZ,Advanced,0.0
2016,KZ,Intermediate,0.0
2016,KZ,Intro,0.0
2016,LA,Advanced,0.0
2016,LA,Intermediate,0.0
2016,LA,Intro,0.0
2016,LK,Advanced,0.0
2016,LK,Intermediate,0.0
2016,LK,Intro,0.0
2016,LR,Advanced,0.0
2016,LR,Intermediate,0.0
2016,LR,Intro,0.0
2016,LT,Advanced,0.0
2016,LT,Intermediate,0.0
2016,LT,Intro,0.0
2016,MA,Advanced,0.0
2016,MA,Intermediate,0.0
2016,MA,Intro,0.0
2016,MG,Advanced,0.0
2016,MG,Intermediate,0.0
2016,MG,Intro,0.0
2016,MM,Advanced,0.0
2016,MM,Intermediate,0.0
2016,MM,Intro,0.0
2016,MN,Advanced,0.0
2016,MN,Intermediate,0.0
2016,MN,Intro,3.0
2016,MQ,Advanced,0.0
2016,MQ,Intermediate,0.0
2016,MQ,Intro,3.0
2016,MX,Advanced,4.0
2016,MX,Intermediate,1.0
2016,MX,Intro,10.0
2016,MY,Advanced,0.0
2016,MY,Intermediate,0.0
2016,MY,Intro,4.0
2016,MZ,Advanced,0.0
2016,MZ,Intermediate,42.0
2016,MZ,Intro,230.0
2016,NG,Advanced,0.0
2016,NG,Intermediate,0.0
2016,NG,Intro,0.0
2016,NI,Advanced,0.0
2016,NI,Intermediate,0.0
2016,NI,Intro,0.0
2016,NL,Advanced,0.0
2016,NL,Intermediate,0.0
2016,NL,Intro,0.0
2016,NO,Advanced,0.0
2016,NO,Intermediate,0.0
2016,NO,Intro,6.0
2016,NP,Advanced,0.0
2016,NP,Intermediate,0.0
2016,NP,Intro,0.0
2016,NZ,Advanced,0.0
2016,NZ,Intermediate,0.0
2016,NZ,Intro,1.0
2016,PA,Advanced,0.0
2016,PA,Intermediate,0.0
2016,PA,Intro,1.0
2016,PE,Advanced,0.0
2016,PE,Intermediate,1.0
2016,PE,Intro,2.0
2016,PH,Advanced,0.0
2016,PH,Intermediate,0.0
2016,PH,Intro,0.0
2016,PK,Advanced,0.0
2016,PK,Intermediate,0.0
2016,PK,Intro,0.0
2016,PR,Advanced,0.0
2016,PR,Intermediate,0.0
2016,PR,Intro,0.0
2016,PT,Advanced,0.0
2016,PT,Intermediate,0.0
2016,PT,Intro,3.0
2016,RO,Advanced,0.0
2016,RO,Intermediate,0.0
2016,RO,Intro,0.0
2016,RU,Advanced,0.0
2016,RU,Intermediate,0.0
2016,RU,Intro,1.0
2016,SC,Advanced,0.0
2016,SC,Intermediate,0.0
2016,SC,Intro,0.0
2016,SE,Advanced,0.0
2016,SE,Intermediate,0.0
2016,SE,Intro,3.0
2016,SG,Advanced,0.0
2016,SG,Intermediate,0.0
2016,SG,Intro,0.0
2016,SI,Advanced,0.0
2016,SI,Intermediate,0.0
2016,SI,Intro,0.0
2016,SR,Advanced,0.0
2016,SR,Intermediate,0.0
2016,SR,Intro,3.0
2016,SZ,Advanced,0.0
2016,SZ,Intermediate,0.0
2016,SZ,Intro,1.0
2016,TH,Advanced,0.0
2016,TH,Intermediate,0.0
2016,TH,Intro,1.0
2016,TN,Advanced,0.0
2016,TN,Intermediate,0.0
2016,TN,Intro,0.0
2016,TT,Advanced,0.0
2016,TT,Intermediate,0.0
2016,TT,Intro,0.0
2016,TZ,Advanced,0.0
2016,TZ,Intermediate,0.0
2016,TZ,Intro,0.0
2016,US,Advanced,8.0
2016,US,Intermediate,30.0
2016,US,Intro,406.0
2016,VN,Advanced,0.0
2016,VN,Intermediate,0.0
2016,VN,Intro,2.0
2016,WORLD,Advanced,15.0
2016,WORLD,Intermediate,90.0
2016,WORLD,Intro,914.0
2016,ZA,Advanced,0.0
2016,ZA,Intermediate,1.0
2016,ZA,Intro,4.0
2016,ZW,Advanced,0.0
2016,ZW,Intermediate,0.0
2016,ZW,Intro,0.0
2017,AE,Advanced,0.0
2017,AE,Intermediate,0.0
2017,AE,Intro,0.0
2017,AR,Advanced,0.0
2017,AR,Intermediate,0.0
2017,AR,Intro,0.0
2017,AT,Advanced,0.0
2017,AT,Intermediate,0.0
2017,AT,Intro,0.0
2017,AU,Advanced,0.0
2017,AU,Intermediate,1.0
2017,AU,Intro,3.0
2017,BB,Advanced,0.0
2017,BB,Intermediate,0.0
2017,BB,Intro,0.0
2017,BD,Advanced,0.0
2017,BD,Intermediate,0.0
2017,BD,Intro,0.0
2017,BE,Advanced,0.0
2017,BE,Intermediate,0.0
2017,BE,Intro,0.0
2017,BG,Advanced,0.0
2017,BG,Intermediate,0.0
2017,BG,Intro,0.0
2017,BJ,Advanced,0.0
2017,BJ,Intermediate,0.0
2017,BJ,Intro,0.0
2017,BO,Advanced,0.0
2017,BO,Intermediate,0.0
2017,BO,Intro,0.0
2017,BR,Advanced,0.0
2017,BR,Intermediate,2.0
2017,BR,Intro,6.0
2017,BS,Advanced,0.0
2017,BS,Intermediate,2.0
2017,BS,Intro,6.0
2017,BT,Advanced,0.0
2017,BT,Intermediate,0.0
2017,BT,Intro,0.0
2017,BW,Advanced,0.0
2017,BW,Intermediate,0.0
2017,BW,Intro,0.0
2017,BZ,Advanced,0.0
2017,BZ,Intermediate,0.0
2017,BZ,Intro,0.0
2017,CA,Advanced,0.0
2017,CA,Intermediate,10.0
2017,CA,Intro,30.0
2017,CH,Advanced,0.0
2017,CH,Intermediate,5.0
2017,CH,Intro,15.0
2017,CI,Advanced,0.0
2017,CI,Intermediate,0.0
2017,CI,Intro,0.0
2017,CL,Advanced,0.0
2017,CL,Intermediate,0.0
2017,CL,Intro,0.0
2017,CM,Advanced,0.0
2017,CM,Intermediate,0.0
2017,CM,Intro,0.0
2017,CN,Advanced,0.0
2017,CN,Intermediate,15.0
2017,CN,Intro,807.0
2017,CO,Advanced,0.0
2017,CO,Intermediate,4.0
2017,CO,Intro,12.0
2017,CR,Advanced,0.0
2017,CR,Intermediate,1.0
2017,CR,Intro,3.0
2017,DE,Advanced,0.0
2017,DE,Intermediate,5.0
2017,DE,Intro,15.0
2017,DK,Advanced,0.0
2017,DK,Intermediate,1.0
2017,DK,Intro,3.0
2017,DO,Advanced,0.0
2017,DO,Intermediate,0.0
2017,DO,Intro,0.0
2017,EC,Advanced,0.0
2017,EC,Intermediate,2.0
2017,EC,Intro,6.0
2017,EG,Advanced,0.0
2017,EG,Intermediate,0.0
2017,EG,Intro,0.0
2017,ES,Advanced,0.0
2017,ES,Intermediate,3.0
2017,ES,Intro,9.0
2017,ET,Advanced,0.0
2017,ET,Intermediate,0.0
2017,ET,Intro,0.0
2017,FR,Advanced,0.0
2017,FR,Intermediate,3.0
2017,FR,Intro,9.0
2017,GB,Advanced,0.0
2017,GB,Intermediate,7.0
2017,GB,Intro,21.0
2017,GE,Advanced,0.0
2017,GE,Intermediate,0.0
2017,GE,Intro,0.0
2017,GH,Advanced,0.0
2017,GH,Intermediate,0.0
2017,GH,Intro,0.0
2017,GR,Advanced,0.0
2017,GR,Intermediate,0.0
2017,GR,Intro,0.0
2017,GT,Advanced,0.0
2017,GT,Intermediate,0.0
2017,GT,Intro,0.0
2017,HU,Advanced,0.0
2017,HU,Intermediate,0.0
2017,HU,Intro,0.0
2017,ID,Advanced,0.0
2017,ID,Intermediate,2.0
2017,ID,Intro,6.0
2017,IL,Advanced,0.0
2017,IL,Intermediate,0.0
2017,IL,Intro,0.0
2017,IN,Advanced,0.0
2017,IN,Intermediate,0.0
2017,IN,Intro,0.0
2017,IT,Advanced,0.0
2017,IT,Intermediate,0.0
2017,IT,Intro,0.0
2017,JM,Advanced,0.0
2017,JM,Intermediate,0.0
2017,JM,Intro,0.0
2017,JO,Advanced,0.0
2017,JO,Intermediate,0.0
2017,JO,Intro,0.0
2017,JP,Advanced,0.0
2017,JP,Intermediate,1.0
2017,JP,Intro,3.0
2017,KE,Advanced,0.0
2017,KE,Intermediate,0.0
2017,KE,Intro,0.0
2017,KG,Advanced,0.0
2017,KG,Intermediate,0.0
2017,KG,Intro,0.0
2017,KH,Advanced,0.0
2017,KH,Intermediate,0.0
2017,KH,Intro,0.0
2017,KR,Advanced,0.0
2017,KR,Intermediate,4.0
2017,KR,Intro,12.0
2017,KZ,Advanced,0.0
2017,KZ,Intermediate,0.0
2017,KZ,Intro,0.0
2017,LA,Advanced,0.0
2017,LA,Intermediate,0.0
2017,LA,Intro,0.0
2017,LK,Advanced,0.0
2017,LK,Intermediate,1.0
2017,LK,Intro,3.0
2017,LR,Advanced,0.0
2017,LR,Intermediate,0.0
2017,LR,Intro,0.0
2017,LT,Advanced,0.0
2017,LT,Intermediate,0.0
2017,LT,Intro,0.0
2017,MA,Advanced,0.0
2017,MA,Intermediate,0.0
2017,MA,Intro,0.0
2017,MG,Advanced,0.0
2017,MG,Intermediate,2.0
2017,MG,Intro,6.0
2017,MM,Advanced,0.0
2017,MM,Intermediate,0.0
2017,MM,Intro,0.0
2017,MN,Advanced,0.0
2017,MN,Intermediate,0.0
2017,MN,Intro,0.0
2017,MQ,Advanced,0.0
2017,MQ,Intermediate,0.0
2017,MQ,Intro,0.0
2017,MX,Advanced,0.0
2017,MX,Intermediate,1.0
2017,MX,Intro,3.0
2017,MY,Advanced,0.0
2017,MY,Intermediate,0.0
2017,MY,Intro,0.0
2017,MZ,Advanced,0.0
2017,MZ,Intermediate,1.0
2017,MZ,Intro,3.0
2017,NG,Advanced,0.0
2017,NG,Intermediate,1.0
2017,NG,Intro,3.0
2017,NI,Advanced,0.0
2017,NI,Intermediate,0.0
2017,NI,Intro,0.0
2017,NL,Advanced,0.0
2017,NL,Intermediate,0.0
2017,NL,Intro,0.0
2017,NO,Advanced,0.0
2017,NO,Intermediate,3.0
2017,NO,Intro,9.0
2017,NP,Advanced,0.0
2017,NP,Intermediate,2.0
2017,NP,Intro,6.0
2017,NZ,Advanced,0.0
2017,NZ,Intermediate,0.0
2017,NZ,Intro,0.0
2017,PA,Advanced,0.0
2017,PA,Intermediate,0.0
2017,PA,Intro,0.0
2017,PE,Advanced,0.0
2017,PE,Intermediate,0.0
2017,PE,Intro,0.0
2017,PH,Advanced,0.0
2017,PH,Intermediate,0.0
2017,PH,Intro,0.0
2017,PK,Advanced,0.0
2017,PK,Intermediate,0.0
2017,PK,Intro,0.0
2017,PR,Advanced,0.0
2017,PR,Intermediate,0.0
2017,PR,Intro,0.0
2017,PT,Advanced,0.0
2017,PT,Intermediate,2.0
2017,PT,Intro,6.0
2017,RO,Advanced,0.0
2017,RO,Intermediate,22.0
2017,RO,Intro,44.0
2017,RU,Advanced,0.0
2017,RU,Intermediate,1.0
2017,RU,Intro,3.0
2017,SC,Advanced,0.0
2017,SC,Intermediate,1.0
2017,SC,Intro,3.0
2017,SE,Advanced,0.0
2017,SE,Intermediate,6.0
2017,SE,Intro,18.0
2017,SG,Advanced,0.0
2017,SG,Intermediate,1.0
2017,SG,Intro,3.0
2017,SI,Advanced,0.0
2017,SI,Intermediate,0.0
2017,SI,Intro,0.0
2017,SR,Advanced,0.0
2017,SR,Intermediate,0.0
2017,SR,Intro,0.0
2017,SZ,Advanced,0.0
2017,SZ,Intermediate,0.0
2017,SZ,Intro,0.0
2017,TH,Advanced,0.0
2017,TH,Intermediate,0.0
2017,TH,Intro,0.0
2017,TN,Advanced,0.0
2017,TN,Intermediate,0.0
2017,TN,Intro,0.0
2017,TT,Advanced,0.0
2017,TT,Intermediate,0.0
2017,TT,Intro,0.0
2017,TZ,Advanced,0.0
2017,TZ,Intermediate,0.0
2017,TZ,Intro,0.0
2017,US,Advanced,0.0
2017,US,Intermediate,171.0
2017,US,Intro,539.0
2017,VN,Advanced,0.0
2017,VN,Intermediate,0.0
2017,VN,Intro,0.0
2017,WORLD,Advanced,8.0
2017,WORLD,Intermediate,389.0
2017,WORLD,Intro,1727.0
2017,ZA,Advanced,0.0
2017,ZA,Intermediate,1.0
2017,ZA,Intro,3.0
2017,ZW,Advanced,0.0
2017,ZW,Intermediate,0.0
2017,ZW,Intro,0.0
2018,AE,Advanced,0.0
2018,AE,Intermediate,0.0
2018,AE,Intro,0.0
2018,AR,Advanced,0.0
2018,AR,Intermediate,0.0
2018,AR,Intro,0.0
2018,AT,Advanced,0.0
2018,AT,Intermediate,0.0
2018,AT,Intro,0.0
2018,AU,Advanced,0.0
2018,AU,Intermediate,7.0
2018,AU,Intro,14.0
2018,BB,Advanced,0.0
2018,BB,Intermediate,0.0
2018,BB,Intro,0.0
2018,BD,Advanced,0.0
2018,BD,Intermediate,0.0
2018,BD,Intro,0.0
2018,BE,Advanced,0.0
2018,BE,Intermediate,0.0
2018,BE,Intro,0.0
2018,BG,Advanced,0.0
2018,BG,Intermediate,0.0
2018,BG,Intro,0.0
2018,BJ,Advanced,0.0
2018,BJ,Intermediate,0.0
2018,BJ,Intro,0.0
2018,BO,Advanced,0.0
2018,BO,Intermediate,0.0
2018,BO,Intro,0.0
2018,BR,Advanced,0.0
2018,BR,Intermediate,3.0
2018,BR,Intro,46.0
2018,BS,Advanced,0.0
2018,BS,Intermediate,0.0
2018,BS,Intro,0.0
2018,BT,Advanced,0.0
2018,BT,Intermediate,0.0
2018,BT,Intro,0.0
2018,BW,Advanced,0.0
2018,BW,Intermediate,0.0
2018,BW,Intro,0.0
2018,BZ,Advanced,0.0
2018,BZ,Intermediate,0.0
2018,BZ,Intro,0.0
2018,CA,Advanced,0.0
2018,CA,Intermediate,6.0
2018,CA,Intro,12.0
2018,CH,Advanced,0.0
2018,CH,Intermediate,13.0
2018,CH,Intro,6.0
2018,CI,Advanced,0.0
2018,CI,Intermediate,2.0
2018,CI,Intro,0.0
2018,CL,Advanced,0.0
2018,CL,Intermediate,3.0
2018,CL,Intro,6.0
2018,CM,Advanced,0.0
2018,CM,Intermediate,0.0
2018,CM,Intro,0.0
2018,CN,Advanced,0.0
2018,CN,Intermediate,50.0
2018,CN,Intro,953.0
2018,CO,Advanced,0.0
2018,CO,Intermediate,3.0
2018,CO,Intro,6.0
2018,CR,Advanced,0.0
2018,CR,Intermediate,2.0
2018,CR,Intro,4.0
2018,DE,Advanced,0.0
2018,DE,Intermediate,3.0
2018,DE,Intro,6.0
2018,DK,Advanced,0.0
2018,DK,Intermediate,0.0
2018,DK,Intro,0.0
2018,DO,Advanced,0.0
2018,DO,Intermediate,0.0
2018,DO,Intro,0.0
2018,EC,Advanced,0.0
2018,EC,Intermediate,1.0
2018,EC,Intro,2.0
2018,EG,Advanced,0.0
2018,EG,Intermediate,0.0
2018,EG,Intro,0.0
2018,ES,Advanced,0.0
2018,ES,Intermediate,3.0
2018,ES,Intro,6.0
2018,ET,Advanced,0.0
2018,ET,Intermediate,2.0
2018,ET,Intro,0.0
2018,FR,Advanced,0.0
2018,FR,Intermediate,4.0
2018,FR,Intro,4.0
2018,GB,Advanced,0.0
2018,GB,Intermediate,6.0
2018,GB,Intro,12.0
2018,GE,Advanced,0.0
2018,GE,Intermediate,0.0
2018,GE,Intro,0.0
2018,GH,Advanced,0.0
2018,GH,Intermediate,0.0
2018,GH,Intro,0.0
2018,GR,Advanced,0.0
2018,GR,Intermediate,0.0
2018,GR,Intro,0.0
2018,GT,Advanced,0.0
2018,GT,Intermediate,0.0
2018,GT,Intro,0.0
2018,HU,Advanced,0.0
2018,HU,Intermediate,0.0
2018,HU,Intro,0.0
2018,ID,Advanced,0.0
2018,ID,Intermediate,2.0
2018,ID,Intro,7.0
2018,IL,Advanced,0.0
2018,IL,Intermediate,1.0
2018,IL,Intro,2.0
2018,IN,Advanced,0.0
2018,IN,Intermediate,2.0
2018,IN,Intro,4.0
2018,IT,Advanced,0.0
2018,IT,Intermediate,2.0
2018,IT,Intro,4.0
2018,JM,Advanced,0.0
2018,JM,Intermediate,1.0
2018,JM,Intro,2.0
2018,JO,Advanced,0.0
2018,JO,Intermediate,0.0
2018,JO,Intro,0.0
2018,JP,Advanced,0.0
2018,JP,Intermediate,3.0
2018,JP,Intro,6.0
2018,KE,Advanced,0.0
2018,KE,Intermediate,0.0
2018,KE,Intro,6.0
2018,KG,Advanced,0.0
2018,KG,Intermediate,0.0
2018,KG,Intro,0.0
2018,KH,Advanced,0.0
2018,KH,Intermediate,0.0
2018,KH,Intro,0.0
2018,KR,Advanced,0.0
2018,KR,Intermediate,4.0
2018,KR,Intro,8.0
2018,KZ,Advanced,0.0
2018,KZ,Intermediate,0.0
2018,KZ,Intro,0.0
2018,LA,Advanced,0.0
2018,LA,Intermediate,0.0
2018,LA,Intro,0.0
2018,LK,Advanced,0.0
2018,LK,Intermediate,1.0
2018,LK,Intro,2.0
2018,LR,Advanced,0.0
2018,LR,Intermediate,1.0
2018,LR,Intro,2.0
2018,LT,Advanced,0.0
2018,LT,Intermediate,1.0
2018,LT,Intro,2.0
2018,MA,Advanced,0.0
2018,MA,Intermediate,0.0
2018,MA,Intro,0.0
2018,MG,Advanced,0.0
2018,MG,Intermediate,0.0
2018,MG,Intro,0.0
2018,MM,Advanced,0.0
2018,MM,Intermediate,0.0
2018,MM,Intro,6.0
2018,MN,Advanced,0.0
2018,MN,Intermediate,7.0
2018,MN,Intro,32.0
2018,MQ,Advanced,0.0
2018,MQ,Intermediate,0.0
2018,MQ,Intro,0.0
2018,MX,Advanced,0.0
2018,MX,Intermediate,3.0
2018,MX,Intro,6.0
2018,MY,Advanced,0.0
2018,MY,Intermediate,0.0
2018,MY,Intro,0.0
2018,MZ,Advanced,0.0
2018,MZ,Intermediate,6.0
2018,MZ,Intro,12.0
2018,NG,Advanced,0.0
2018,NG,Intermediate,2.0
2018,NG,Intro,4.0
2018,NI,Advanced,0.0
2018,NI,Intermediate,0.0
2018,NI,Intro,0.0
2018,NL,Advanced,0.0
2018,NL,Intermediate,0.0
2018,NL,Intro,0.0
2018,NO,Advanced,0.0
2018,NO,Intermediate,0.0
2018,NO,Intro,0.0
2018,NP,Advanced,0.0
2018,NP,Intermediate,0.0
2018,NP,Intro,0.0
2018,NZ,Advanced,0.0
2018,NZ,Intermediate,1.0
2018,NZ,Intro,2.0
2018,PA,Advanced,0.0
2018,PA,Intermediate,0.0
2018,PA,Intro,0.0
2018,PE,Advanced,0.0
2018,PE,Intermediate,0.0
2018,PE,Intro,16.0
2018,PH,Advanced,0.0
2018,PH,Intermediate,0.0
2018,PH,Intro,0.0
2018,PK,Advanced,0.0
2018,PK,Intermediate,0.0
2018,PK,Intro,9.0
2018,PR,Advanced,0.0
2018,PR,Intermediate,0.0
2018,PR,Intro,0.0
2018,PT,Advanced,0.0
2018,PT,Intermediate,0.0
2018,PT,Intro,0.0
2018,RO,Advanced,0.0
2018,RO,Intermediate,0.0
2018,RO,Intro,3.0
2018,RU,Advanced,0.0
2018,RU,Intermediate,0.0
2018,RU,Intro,3.0
2018,SC,Advanced,0.0
2018,SC,Intermediate,0.0
2018,SC,Intro,0.0
2018,SE,Advanced,0.0
2018,SE,Intermediate,2.0
2018,SE,Intro,4.0
2018,SG,Advanced,0.0
2018,SG,Intermediate,1.0
2018,SG,Intro,2.0
2018,SI,Advanced,0.0
2018,SI,Intermediate,0.0
2018,SI,Intro,0.0
2018,SR,Advanced,0.0
2018,SR,Intermediate,0.0
2018,SR,Intro,0.0
2018,SZ,Advanced,0.0
2018,SZ,Intermediate,0.0
2018,SZ,Intro,0.0
2018,TH,Advanced,0.0
2018,TH,Intermediate,0.0
2018,TH,Intro,0.0
2018,TN,Advanced,0.0
2018,TN,Intermediate,0.0
2018,TN,Intro,0.0
2018,TT,Advanced,0.0
2018,TT,Intermediate,0.0
2018,TT,Intro,0.0
2018,TZ,Advanced,0.0
2018,TZ,Intermediate,0.0
2018,TZ,Intro,3.0
2018,US,Advanced,0.0
2018,US,Intermediate,167.0
2018,US,Intro,346.0
2018,VN,Advanced,0.0
2018,VN,Intermediate,0.0
2018,VN,Intro,0.0
2018,WORLD,Advanced,0.0
2018,WORLD,Intermediate,340.0
2018,WORLD,Intro,1770.0
2018,ZA,Advanced,0.0
2018,ZA,Intermediate,1.0
2018,ZA,Intro,2.0
2018,ZW,Advanced,0.0
2018,ZW,Intermediate,0.0
2018,ZW,Intro,0.0
Total,AE,Advanced,1.0
Total,AE,Intermediate,2.0
Total,AE,Intro,0.0
Total,AR,Advanced,0.0
Total,AR,Intermediate,28.0
Total,AR,Intro,30.0
Total,AT,Advanced,0.0
Total,AT,Intermediate,4.0
Total,AT,Intro,2.0
Total,AU,Advanced,0.0
Total,AU,Intermediate,11.0
Total,AU,Intro,35.0
Total,BB,Advanced,11.0
Total,BB,Intermediate,40.0
Total,BB,Intro,27.0
Total,BD,Advanced,0.0
Total,BD,Intermediate,2.0
Total,BD,Intro,1.0
Total,BE,Advanced,2.0
Total,BE,Intermediate,5.0
Total,BE,Intro,3.0
Total,BG,Advanced,0.0
Total,BG,Intermediate,0.0
Total,BG,Intro,2.0
Total,BJ,Advanced,0.0
Total,BJ,Intermediate,0.0
Total,BJ,Intro,2.0
Total,BO,Advanced,0.0
Total,BO,Intermediate,2.0
Total,BO,Intro,4.0
Total,BR,Advanced,4.0
Total,BR,Intermediate,16.0
Total,BR,Intro,79.0
Total,BS,Advanced,0.0
Total,BS,Intermediate,2.0
Total,BS,Intro,12.0
Total,BT,Advanced,0.0
Total,BT,Intermediate,45.0
Total,BT,Intro,29.0
Total,BW,Advanced,0.0
Total,BW,Intermediate,2.0
Total,BW,Intro,1.0
Total,BZ,Advanced,0.0
Total,BZ,Intermediate,0.0
Total,BZ,Intro,3.0
Total,CA,Advanced,12.0
Total,CA,Intermediate,30.0
Total,CA,Intro,80.0
Total,CH,Advanced,2.0
Total,CH,Intermediate,70.0
Total,CH,Intro,70.0
Total,CI,Advanced,0.0
Total,CI,Intermediate,2.0
Total,CI,Intro,0.0
Total,CL,Advanced,18.0
Total,CL,Intermediate,30.0
Total,CL,Intro,32.0
Total,CM,Advanced,0.0
Total,CM,Intermediate,0.0
Total,CM,Intro,2.0
Total,CN,Advanced,2.0
Total,CN,Intermediate,78.0
Total,CN,Intro,1800.0
Total,CO,Advanced,3.0
Total,CO,Intermediate,16.0
Total,CO,Intro,46.0
Total,CR,Advanced,0.0
Total,CR,Intermediate,12.0
Total,CR,Intro,15.0
Total,DE,Advanced,2.0
Total,DE,Intermediate,22.0
Total,DE,Intro,48.0
Total,DK,Advanced,0.0
Total,DK,Intermediate,2.0
Total,DK,Intro,7.0
Total,DO,Advanced,0.0
Total,DO,Intermediate,2.0
Total,DO,Intro,3.0
Total,EC,Advanced,19.0
Total,EC,Intermediate,56.0
Total,EC,Intro,47.0
Total,EG,Advanced,0.0
Total,EG,Intermediate,2.0
Total,EG,Intro,1.0
Total,ES,Advanced,2.0
Total,ES,Intermediate,28.0
Total,ES,Intro,38.0
Total,ET,Advanced,0.0
Total,ET,Intermediate,17.0
Total,ET,Intro,7.0
Total,FR,Advanced,6.0
Total,FR,Intermediate,29.0
Total,FR,Intro,26.0
Total,GB,Advanced,34.0
Total,GB,Intermediate,86.0
Total,GB,Intro,252.0
Total,GE,Advanced,0.0
Total,GE,Intermediate,0.0
Total,GE,Intro,2.0
Total,GH,Advanced,0.0
Total,GH,Intermediate,5.0
Total,GH,Intro,2.0
Total,GR,Advanced,0.0
Total,GR,Intermediate,0.0
Total,GR,Intro,1.0
Total,GT,Advanced,0.0
Total,GT,Intermediate,1.0
Total,GT,Intro,3.0
Total,HU,Advanced,1.0
Total,HU,Intermediate,2.0
Total,HU,Intro,2.0
Total,ID,Advanced,1.0
Total,ID,Intermediate,13.0
Total,ID,Intro,28.0
Total,IL,Advanced,0.0
Total,IL,Intermediate,3.0
Total,IL,Intro,4.0
Total,IN,Advanced,26.0
Total,IN,Intermediate,41.0
Total,IN,Intro,54.0
Total,IT,Advanced,16.0
Total,IT,Intermediate,38.0
Total,IT,Intro,20.0
Total,JM,Advanced,0.0
Total,JM,Intermediate,1.0
Total,JM,Intro,2.0
Total,JO,Advanced,0.0
Total,JO,Intermediate,2.0
Total,JO,Intro,1.0
Total,JP,Advanced,0.0
Total,JP,Intermediate,5.0
Total,JP,Intro,12.0
Total,KE,Advanced,0.0
Total,KE,Intermediate,100.0
Total,KE,Intro,48.0
Total,KG,Advanced,1.0
Total,KG,Intermediate,2.0
Total,KG,Intro,5.0
Total,KH,Advanced,10.0
Total,KH,Intermediate,33.0
Total,KH,Intro,56.0
Total,KR,Advanced,0.0
Total,KR,Intermediate,20.0
Total,KR,Intro,44.0
Total,KZ,Advanced,0.0
Total,KZ,Intermediate,2.0
Total,KZ,Intro,1.0
Total,LA,Advanced,0.0
Total,LA,Intermediate,8.0
Total,LA,Intro,5.0
Total,LK,Advanced,0.0
Total,LK,Intermediate,4.0
Total,LK,Intro,6.0
Total,LR,Advanced,0.0
Total,LR,Intermediate,1.0
Total,LR,Intro,2.0
Total,LT,Advanced,0.0
Total,LT,Intermediate,1.0
Total,LT,Intro,3.0
Total,MA,Advanced,0.0
Total,MA,Intermediate,2.0
Total,MA,Intro,1.0
Total,MG,Advanced,0.0
Total,MG,Intermediate,2.0
Total,MG,Intro,6.0
Total,MM,Advanced,0.0
Total,MM,Intermediate,10.0
Total,MM,Intro,11.0
Total,MN,Advanced,0.0
Total,MN,Intermediate,17.0
Total,MN,Intro,55.0
Total,MQ,Advanced,0.0
Total,MQ,Intermediate,0.0
Total,MQ,Intro,3.0
Total,MX,Advanced,8.0
Total,MX,Intermediate,14.0
Total,MX,Intro,32.0
Total,MY,Advanced,0.0
Total,MY,Intermediate,6.0
Total,MY,Intro,11.0
Total,MZ,Advanced,0.0
Total,MZ,Intermediate,72.0
Total,MZ,Intro,268.0
Total,NG,Advanced,0.0
Total,NG,Intermediate,3.0
Total,NG,Intro,7.0
Total,NI,Advanced,0.0
Total,NI,Intermediate,4.0
Total,NI,Intro,7.0
Total,NL,Advanced,1.0
Total,NL,Intermediate,2.0
Total,NL,Intro,5.0
Total,NO,Advanced,0.0
Total,NO,Intermediate,3.0
Total,NO,Intro,16.0
Total,NP,Advanced,0.0
Total,NP,Intermediate,2.0
Total,NP,Intro,6.0
Total,NZ,Advanced,1.0
Total,NZ,Intermediate,4.0
Total,NZ,Intro,10.0
Total,PA,Advanced,0.0
Total,PA,Intermediate,0.0
Total,PA,Intro,2.0
Total,PE,Advanced,42.0
Total,PE,Intermediate,86.0
Total,PE,Intro,104.0
Total,PH,Advanced,0.0
Total,PH,Intermediate,7.0
Total,PH,Intro,7.0
Total,PK,Advanced,0.0
Total,PK,Intermediate,0.0
Total,PK,Intro,9.0
Total,PR,Advanced,0.0
Total,PR,Intermediate,2.0
Total,PR,Intro,1.0
Total,PT,Advanced,4.0
Total,PT,Intermediate,25.0
Total,PT,Intro,18.0
Total,RO,Advanced,0.0
Total,RO,Intermediate,24.0
Total,RO,Intro,48.0
Total,RU,Advanced,0.0
Total,RU,Intermediate,1.0
Total,RU,Intro,7.0
Total,SC,Advanced,0.0
