Year,Country,Type,Count
2015,MZ,Webinar,0.0
2015,NG,Intro,0.0
2015,NG,Nodal,0.0
2015,NG,Partner,0.0
2015,NG,Public,0.0
2015,NG,Regional,0.0
2015,NG,Seminar,0.0
2015,NG,Symposium,0.0
2015,NG,Webinar,0.0
2015,NI,Intro,0.0
2015,NI,Nodal,0.0
2015,NI,Partner,0.0
2015,NI,Public,0.0
2015,NI,Regional,0.0
2015,NI,Seminar,0.0
2015,NI,Symposium,0.0
2015,NI,Webinar,0.0
2015,NL,Intro,0.0
2015,NL,Nodal,1.0
2015,NL,Partner,0.0
2015,NL,Public,0.0
2015,NL,Regional,0.0
2015,NL,Seminar,0.0
2015,NL,Symposium,0.0
2015,NL,Webinar,0.0
2015,NO,Intro,0.0
2015,NO,Nodal,0.0
2015,NO,Partner,0.0
2015,NO,Public,0.0
2015,NO,Regional,0.0
2015,NO,Seminar,0.0
2015,NO,Symposium,0.0
2015,NO,Webinar,0.0
2015,NP,Intro,0.0
2015,NP,Nodal,0.0
2015,NP,Partner,0.0
2015,NP,Public,0.0
2015,NP,Regional,0.0
2015,NP,Seminar,0.0
2015,NP,Symposium,0.0
2015,NP,Webinar,0.0
2015,NZ,Intro,0.0
2015,NZ,Nodal,0.0
2015,NZ,Partner,0.0
2015,NZ,Public,0.0
2015,NZ,Regional,0.0
2015,NZ,Seminar,0.0
2015,NZ,Symposium,0.0
2015,NZ,Webinar,0.0
2015,PA,Intro,0.0
2015,PA,Nodal,0.0
2015,PA,Partner,0.0
2015,PA,Public,0.0
2015,PA,Regional,0.0
2015,PA,Seminar,0.0
2015,PA,Symposium,0.0
2015,PA,Webinar,0.0
2015,PE,Intro,0.0
2015,PE,Nodal,0.0
2015,PE,Partner,0.0
2015,PE,Public,0.0
2015,PE,Regional,0.0
2015,PE,Seminar,0.0
2015,PE,Symposium,0.0
2015,PE,Webinar,0.0
2015,PH,Intro,0.0
2015,PH,Nodal,0.0
2015,PH,Partner,2.0
2015,PH,Public,0.0
2015,PH,Regional,0.0
2015,PH,Seminar,0.0
2015,PH,Symposium,0.0
2015,PH,Webinar,0.0
2015,PK,Intro,0.0
2015,PK,Nodal,0.0
2015,PK,Partner,0.0
2015,PK,Public,0.0
2015,PK,Regional,0.0
2015,PK,Seminar,0.0
2015,PK,Symposium,0.0
2015,PK,Webinar,0.0
2015,PR,Intro,0.0
2015,PR,Nodal,0.0
2015,PR,Partner,1.0
2015,PR,Public,0.0
2015,PR,Regional,0.0
2015,PR,Seminar,0.0
2015,PR,Symposium,0.0
2015,PR,Webinar,0.0
2015,PT,Intro,0.0
2015,PT,Nodal,0.0
2015,PT,Partner,0.0
2015,PT,Public,0.0
2015,PT,Regional,0.0
2015,PT,Seminar,0.0
2015,PT,Symposium,0.0
2015,PT,Webinar,0.0
2015,RO,Intro,0.0
2015,RO,Nodal,1.0
2015,RO,Partner,0.0
2015,RO,Public,0.0
2015,RO,Regional,0.0
2015,RO,Seminar,0.0
2015,RO,Symposium,0.0
2015,RO,Webinar,0.0
2015,RU,Intro,0.0
2015,RU,Nodal,0.0
2015,RU,Partner,0.0
2015,RU,Public,0.0
2015,RU,Regional,0.0
2015,RU,Seminar,0.0
2015,RU,Symposium,0.0
2015,RU,Webinar,0.0
2015,SC,Intro,0.0
2015,SC,Nodal,0.0
2015,SC,Partner,0.0
2015,SC,Public,0.0
2015,SC,Regional,0.0
2015,SC,Seminar,0.0
2015,SC,Symposium,0.0
2015,SC,Webinar,0.0
2015,SE,Intro,0.0
2015,SE,Nodal,0.0
2015,SE,Partner,0.0
2015,SE,Public,0.0
2015,SE,Regional,0.0
2015,SE,Seminar,0.0
2015,SE,Symposium,0.0
2015,SE,Webinar,0.0
2015,SG,Intro,0.0
2015,SG,Nodal,0.0
2015,SG,Partner,0.0
2015,SG,Public,0.0
2015,SG,Regional,0.0
2015,SG,Seminar,0.0
2015,SG,Symposium,0.0
2015,SG,Webinar,0.0
2015,SI,Intro,0.0
2015,SI,Nodal,2.0
2015,SI,Partner,0.0
2015,SI,Public,0.0
2015,SI,Regional,0.0
2015,SI,Seminar,0.0
2015,SI,Symposium,0.0
2015,SI,Webinar,0.0
2015,SR,Intro,0.0
2015,SR,Nodal,0.0
2015,SR,Partner,0.0
2015,SR,Public,0.0
2015,SR,Regional,0.0
2015,SR,Seminar,0.0
2015,SR,Symposium,0.0
2015,SR,Webinar,0.0
2015,SZ,Intro,0.0
2015,SZ,Nodal,0.0
2015,SZ,Partner,0.0
2015,SZ,Public,0.0
2015,SZ,Regional,0.0
2015,SZ,Seminar,0.0
2015,SZ,Symposium,0.0
2015,SZ,Webinar,0.0
2015,TH,Intro,0.0
2015,TH,Nodal,0.0
2015,TH,Partner,7.0
2015,TH,Public,0.0
2015,TH,Regional,0.0
2015,TH,Seminar,0.0
2015,TH,Symposium,0.0
2015,TH,Webinar,0.0
2015,TN,Intro,0.0
2015,TN,Nodal,5.0
2015,TN,Partner,0.0
2015,TN,Public,0.0
2015,TN,Regional,0.0
2015,TN,Seminar,0.0
2015,TN,Symposium,0.0
2015,TN,Webinar,0.0
2015,TT,Intro,0.0
2015,TT,Nodal,0.0
2015,TT,Partner,0.0
2015,TT,Public,0.0
2015,TT,Regional,0.0
2015,TT,Seminar,0.0
2015,TT,Symposium,0.0
2015,TT,Webinar,0.0
2015,TZ,Intro,0.0
2015,TZ,Nodal,0.0
2015,TZ,Partner,1.0
2015,TZ,Public,0.0
2015,TZ,Regional,0.0
2015,TZ,Seminar,0.0
2015,TZ,Symposium,0.0
2015,TZ,Webinar,0.0
2015,US,Intro,4.0
2015,US,Nodal,0.0
2015,US,Partner,6.0
2015,US,Public,0.0
2015,US,Regional,0.0
2015,US,Seminar,14.0
2015,US,Symposium,0.0
2015,US,Webinar,0.0
2015,VN,Intro,0.0
2015,VN,Nodal,0.0
2015,VN,Partner,3.0
2015,VN,Public,0.0
2015,VN,Regional,0.0
2015,VN,Seminar,0.0
2015,VN,Symposium,0.0
2015,VN,Webinar,0.0
2015,WORLD,Intro,22.0
2015,WORLD,Nodal,68.0
2015,WORLD,Partner,211.0
2015,WORLD,Public,0.0
2015,WORLD,Regional,0.0
2015,WORLD,Seminar,14.0
2015,WORLD,Symposium,208.0
2015,WORLD,Webinar,18.0
2015,ZA,Intro,0.0
2015,ZA,Nodal,0.0
2015,ZA,Partner,18.0
2015,ZA,Public,0.0
2015,ZA,Regional,0.0
2015,ZA,Seminar,0.0
2015,ZA,Symposium,0.0
2015,ZA,Webinar,0.0
2015,ZW,Intro,0.0
2015,ZW,Nodal,0.0
2015,ZW,Partner,1.0
2015,ZW,Public,0.0
2015,ZW,Regional,0.0
2015,ZW,Seminar,0.0
2015,ZW,Symposium,0.0
2015,ZW,Webinar,0.0
2016,AE,Intro,0.0
2016,AE,Nodal,0.0
2016,AE,Partner,0.0
2016,AE,Public,0.0
2016,AE,Regional,0.0
2016,AE,Seminar,0.0
2016,AE,Symposium,0.0
2016,AE,Webinar,0.0
2016,AR,Intro,0.0
2016,AR,Nodal,0.0
2016,AR,Partner,0.0
2016,AR,Public,0.0
2016,AR,Regional,0.0
2016,AR,Seminar,0.0
2016,AR,Symposium,1.0
2016,AR,Webinar,0.0
2016,AT,Intro,0.0
2016,AT,Nodal,0.0
2016,AT,Partner,0.0
2016,AT,Public,0.0
2016,AT,Regional,0.0
2016,AT,Seminar,0.0
2016,AT,Symposium,0.0
2016,AT,Webinar,0.0
2016,AU,Intro,0.0
2016,AU,Nodal,0.0
2016,AU,Partner,0.0
2016,AU,Public,0.0
2016,AU,Regional,3.0
2016,AU,Seminar,0.0
2016,AU,Symposium,1.0
2016,AU,Webinar,0.0
2016,BB,Intro,0.0
2016,BB,Nodal,0.0
2016,BB,Partner,0.0
2016,BB,Public,0.0
2016,BB,Regional,0.0
2016,BB,Seminar,0.0
2016,BB,Symposium,2.0
2016,BB,Webinar,0.0
2016,BD,Intro,0.0
2016,BD,Nodal,0.0
2016,BD,Partner,0.0
2016,BD,Public,0.0
2016,BD,Regional,0.0
2016,BD,Seminar,0.0
2016,BD,Symposium,0.0
2016,BD,Webinar,0.0
2016,BE,Intro,0.0
2016,BE,Nodal,0.0
2016,BE,Partner,0.0
2016,BE,Public,0.0
2016,BE,Regional,0.0
2016,BE,Seminar,0.0
2016,BE,Symposium,0.0
2016,BE,Webinar,0.0
2016,BG,Intro,0.0
2016,BG,Nodal,0.0
2016,BG,Partner,0.0
2016,BG,Public,0.0
2016,BG,Regional,0.0
2016,BG,Seminar,0.0
2016,BG,Symposium,0.0
2016,BG,Webinar,0.0
2016,BJ,Intro,0.0
2016,BJ,Nodal,0.0
2016,BJ,Partner,0.0
2016,BJ,Public,0.0
2016,BJ,Regional,2.0
2016,BJ,Seminar,0.0
2016,BJ,Symposium,0.0
2016,BJ,Webinar,0.0
2016,BO,Intro,0.0
2016,BO,Nodal,0.0
2016,BO,Partner,0.0
2016,BO,Public,0.0
2016,BO,Regional,0.0
2016,BO,Seminar,0.0
2016,BO,Symposium,1.0
2016,BO,Webinar,0.0
2016,BR,Intro,0.0
2016,BR,Nodal,0.0
2016,BR,Partner,0.0
2016,BR,Public,0.0
2016,BR,Regional,1.0
2016,BR,Seminar,0.0
2016,BR,Symposium,3.0
2016,BR,Webinar,0.0
2016,BS,Intro,0.0
2016,BS,Nodal,0.0
2016,BS,Partner,0.0
2016,BS,Public,0.0
2016,BS,Regional,0.0
2016,BS,Seminar,0.0
2016,BS,Symposium,2.0
2016,BS,Webinar,0.0
2016,BT,Intro,0.0
2016,BT,Nodal,0.0
2016,BT,Partner,0.0
2016,BT,Public,0.0
2016,BT,Regional,0.0
2016,BT,Seminar,0.0
2016,BT,Symposium,2.0
2016,BT,Webinar,0.0
2016,BW,Intro,0.0
2016,BW,Nodal,0.0
2016,BW,Partner,0.0
2016,BW,Public,0.0
2016,BW,Regional,0.0
2016,BW,Seminar,0.0
2016,BW,Symposium,0.0
2016,BW,Webinar,0.0
2016,BZ,Intro,0.0
2016,BZ,Nodal,0.0
2016,BZ,Partner,0.0
2016,BZ,Public,0.0
2016,BZ,Regional,0.0
2016,BZ,Seminar,0.0
2016,BZ,Symposium,1.0
2016,BZ,Webinar,0.0
2016,CA,Intro,0.0
2016,CA,Nodal,0.0
2016,CA,Partner,0.0
2016,CA,Public,0.0
2016,CA,Regional,1.0
2016,CA,Seminar,0.0
2016,CA,Symposium,5.0
2016,CA,Webinar,0.0
2016,CH,Intro,0.0
2016,CH,Nodal,0.0
2016,CH,Partner,0.0
2016,CH,Public,0.0
2016,CH,Regional,0.0
2016,CH,Seminar,0.0
2016,CH,Symposium,6.0
2016,CH,Webinar,0.0
2016,CI,Intro,0.0
2016,CI,Nodal,0.0
2016,CI,Partner,0.0
2016,CI,Public,0.0
2016,CI,Regional,0.0
2016,CI,Seminar,0.0
2016,CI,Symposium,0.0
2016,CI,Webinar,0.0
2016,CL,Intro,0.0
2016,CL,Nodal,0.0
2016,CL,Partner,0.0
2016,CL,Public,0.0
2016,CL,Regional,0.0
2016,CL,Seminar,0.0
2016,CL,Symposium,0.0
2016,CL,Webinar,0.0
2016,CM,Intro,0.0
2016,CM,Nodal,0.0
2016,CM,Partner,0.0
2016,CM,Public,0.0
2016,CM,Regional,0.0
2016,CM,Seminar,0.0
2016,CM,Symposium,0.0
2016,CM,Webinar,0.0
2016,CN,Intro,0.0
2016,CN,Nodal,0.0
2016,CN,Partner,0.0
2016,CN,Public,0.0
2016,CN,Regional,1.0
2016,CN,Seminar,0.0
2016,CN,Symposium,11.0
2016,CN,Webinar,0.0
2016,CO,Intro,0.0
2016,CO,Nodal,0.0
2016,CO,Partner,0.0
2016,CO,Public,0.0
2016,CO,Regional,0.0
2016,CO,Seminar,0.0
2016,CO,Symposium,3.0
2016,CO,Webinar,0.0
2016,CR,Intro,0.0
2016,CR,Nodal,0.0
2016,CR,Partner,0.0
2016,CR,Public,0.0
2016,CR,Regional,0.0
2016,CR,Seminar,0.0
2016,CR,Symposium,0.0
2016,CR,Webinar,0.0
2016,DE,Intro,0.0
2016,DE,Nodal,0.0
2016,DE,Partner,0.0
2016,DE,Public,0.0
2016,DE,Regional,0.0
2016,DE,Seminar,0.0
2016,DE,Symposium,4.0
2016,DE,Webinar,0.0
2016,DK,Intro,0.0
2016,DK,Nodal,0.0
2016,DK,Partner,0.0
2016,DK,Public,0.0
2016,DK,Regional,0.0
2016,DK,Seminar,0.0
2016,DK,Symposium,0.0
2016,DK,Webinar,0.0
2016,DO,Intro,0.0
2016,DO,Nodal,0.0
2016,DO,Partner,0.0
2016,DO,Public,0.0
2016,DO,Regional,0.0
2016,DO,Seminar,0.0
2016,DO,Symposium,0.0
2016,DO,Webinar,0.0
2016,EC,Intro,0.0
2016,EC,Nodal,0.0
2016,EC,Partner,0.0
2016,EC,Public,0.0
2016,EC,Regional,0.0
2016,EC,Seminar,0.0
2016,EC,Symposium,1.0
2016,EC,Webinar,0.0
2016,EG,Intro,0.0
2016,EG,Nodal,0.0
2016,EG,Partner,0.0
2016,EG,Public,0.0
2016,EG,Regional,0.0
2016,EG,Seminar,0.0
2016,EG,Symposium,0.0
2016,EG,Webinar,0.0
2016,ES,Intro,0.0
2016,ES,Nodal,0.0
2016,ES,Partner,0.0
2016,ES,Public,0.0
2016,ES,Regional,0.0
2016,ES,Seminar,0.0
2016,ES,Symposium,0.0
2016,ES,Webinar,0.0
2016,ET,Intro,0.0
2016,ET,Nodal,0.0
2016,ET,Partner,0.0
2016,ET,Public,0.0
2016,ET,Regional,1.0
2016,ET,Seminar,0.0
2016,ET,Symposium,0.0
2016,ET,Webinar,0.0
2016,FR,Intro,0.0
2016,FR,Nodal,0.0
2016,FR,Partner,0.0
2016,FR,Public,0.0
2016,FR,Regional,2.0
2016,FR,Seminar,0.0
2016,FR,Symposium,2.0
2016,FR,Webinar,0.0
2016,GB,Intro,0.0
2016,GB,Nodal,0.0
2016,GB,Partner,0.0
2016,GB,Public,0.0
2016,GB,Regional,3.0
2016,GB,Seminar,0.0
2016,GB,Symposium,13.0
2016,GB,Webinar,0.0
2016,GE,Intro,0.0
2016,GE,Nodal,0.0
2016,GE,Partner,0.0
2016,GE,Public,0.0
2016,GE,Regional,0.0
2016,GE,Seminar,0.0
2016,GE,Symposium,0.0
2016,GE,Webinar,0.0
2016,GH,Intro,0.0
2016,GH,Nodal,0.0
2016,GH,Partner,0.0
2016,GH,Public,0.0
2016,GH,Regional,0.0
2016,GH,Seminar,0.0
2016,GH,Symposium,0.0
2016,GH,Webinar,0.0
2016,GR,Intro,0.0
2016,GR,Nodal,0.0
2016,GR,Partner,0.0
2016,GR,Public,0.0
2016,GR,Regional,0.0
2016,GR,Seminar,0.0
2016,GR,Symposium,0.0
2016,GR,Webinar,0.0
2016,GT,Intro,0.0
2016,GT,Nodal,0.0
2016,GT,Partner,0.0
2016,GT,Public,0.0
2016,GT,Regional,1.0
2016,GT,Seminar,0.0
2016,GT,Symposium,0.0
2016,GT,Webinar,0.0
2016,HU,Intro,0.0
2016,HU,Nodal,0.0
2016,HU,Partner,0.0
2016,HU,Public,0.0
2016,HU,Regional,0.0
2016,HU,Seminar,0.0
2016,HU,Symposium,0.0
2016,HU,Webinar,0.0
2016,ID,Intro,0.0
2016,ID,Nodal,0.0
2016,ID,Partner,0.0
2016,ID,Public,0.0
2016,ID,Regional,1.0
2016,ID,Seminar,0.0
2016,ID,Symposium,2.0
2016,ID,Webinar,0.0
2016,IL,Intro,0.0
2016,IL,Nodal,0.0
2016,IL,Partner,0.0
2016,IL,Public,0.0
2016,IL,Regional,0.0
2016,IL,Seminar,0.0
2016,IL,Symposium,0.0
2016,IL,Webinar,0.0
2016,IN,Intro,0.0
2016,IN,Nodal,0.0
2016,IN,Partner,0.0
2016,IN,Public,0.0
2016,IN,Regional,1.0
2016,IN,Seminar,0.0
2016,IN,Symposium,0.0
2016,IN,Webinar,0.0
2016,IT,Intro,0.0
2016,IT,Nodal,0.0
2016,IT,Partner,0.0
2016,IT,Public,0.0
2016,IT,Regional,0.0
2016,IT,Seminar,0.0
2016,IT,Symposium,0.0
2016,IT,Webinar,0.0
2016,JM,Intro,0.0
2016,JM,Nodal,0.0
2016,JM,Partner,0.0
2016,JM,Public,0.0
2016,JM,Regional,0.0
2016,JM,Seminar,0.0
2016,JM,Symposium,0.0
2016,JM,Webinar,0.0
2016,JO,Intro,0.0
2016,JO,Nodal,0.0
2016,JO,Partner,0.0
2016,JO,Public,0.0
2016,JO,Regional,0.0
2016,JO,Seminar,0.0
2016,JO,Symposium,0.0
2016,JO,Webinar,0.0
2016,JP,Intro,0.0
2016,JP,Nodal,0.0
2016,JP,Partner,0.0
2016,JP,Public,0.0
2016,JP,Regional,0.0
2016,JP,Seminar,0.0
2016,JP,Symposium,0.0
2016,JP,Webinar,0.0
2016,KE,Intro,0.0
2016,KE,Nodal,0.0
2016,KE,Partner,0.0
2016,KE,Public,0.0
2016,KE,Regional,0.0
2016,KE,Seminar,0.0
2016,KE,Symposium,0.0
2016,KE,Webinar,0.0
2016,KG,Intro,0.0
2016,KG,Nodal,0.0
2016,KG,Partner,0.0
2016,KG,Public,0.0
2016,KG,Regional,0.0
2016,KG,Seminar,0.0
2016,KG,Symposium,1.0
2016,KG,Webinar,0.0
2016,KH,Intro,0.0
2016,KH,Nodal,0.0
2016,KH,Partner,0.0
2016,KH,Public,0.0
2016,KH,Regional,0.0
2016,KH,Seminar,0.0
2016,KH,Symposium,2.0
2016,KH,Webinar,0.0
2016,KR,Intro,0.0
2016,KR,Nodal,0.0
2016,KR,Partner,0.0
2016,KR,Public,0.0
2016,KR,Regional,0.0
2016,KR,Seminar,0.0
2016,KR,Symposium,0.0
2016,KR,Webinar,0.0
2016,KZ,Intro,0.0
2016,KZ,Nodal,0.0
2016,KZ,Partner,0.0
2016,KZ,Public,0.0
2016,KZ,Regional,0.0
2016,KZ,Seminar,0.0
2016,KZ,Symposium,0.0
2016,KZ,Webinar,0.0
2016,LA,Intro,0.0
2016,LA,Nodal,0.0
2016,LA,Partner,0.0
2016,LA,Public,0.0
2016,LA,Regional,0.0
2016,LA,Seminar,0.0
2016,LA,Symposium,0.0
2016,LA,Webinar,0.0
2016,LK,Intro,0.0
2016,LK,Nodal,0.0
2016,LK,Partner,0.0
2016,LK,Public,0.0
2016,LK,Regional,0.0
2016,LK,Seminar,0.0
2016,LK,Symposium,0.0
2016,LK,Webinar,0.0
2016,LR,Intro,0.0
2016,LR,Nodal,0.0
2016,LR,Partner,0.0
2016,LR,Public,0.0
2016,LR,Regional,0.0
2016,LR,Seminar,0.0
2016,LR,Symposium,0.0
2016,LR,Webinar,0.0
2016,LT,Intro,0.0
2016,LT,Nodal,0.0
2016,LT,Partner,0.0
2016,LT,Public,0.0
2016,LT,Regional,0.0
2016,LT,Seminar,0.0
2016,LT,Symposium,0.0
2016,LT,Webinar,0.0
2016,MA,Intro,0.0
2016,MA,Nodal,0.0
2016,MA,Partner,0.0
2016,MA,Public,0.0
2016,MA,Regional,0.0
2016,MA,Seminar,0.0
2016,MA,Symposium,0.0
2016,MA,Webinar,0.0
2016,MG,Intro,0.0
2016,MG,Nodal,0.0
2016,MG,Partner,0.0
2016,MG,Public,0.0
2016,MG,Regional,0.0
2016,MG,Seminar,0.0
2016,MG,Symposium,0.0
2016,MG,Webinar,0.0
2016,MM,Intro,0.0
2016,MM,Nodal,0.0
2016,MM,Partner,0.0
2016,MM,Public,0.0
2016,MM,Regional,0.0
2016,MM,Seminar,0.0
2016,MM,Symposium,0.0
2016,MM,Webinar,0.0
2016,MN,Intro,0.0
2016,MN,Nodal,0.0
2016,MN,Partner,0.0
2016,MN,Public,0.0
2016,MN,Regional,0.0
2016,MN,Seminar,0.0
2016,MN,Symposium,1.0
2016,MN,Webinar,0.0
2016,MQ,Intro,0.0
2016,MQ,Nodal,0.0
2016,MQ,Partner,0.0
2016,MQ,Public,0.0
2016,MQ,Regional,0.0
2016,MQ,Seminar,0.0
2016,MQ,Symposium,1.0
2016,MQ,Webinar,0.0
2016,MX,Intro,0.0
2016,MX,Nodal,0.0
2016,MX,Partner,3.0
2016,MX,Public,0.0
2016,MX,Regional,2.0
2016,MX,Seminar,0.0
2016,MX,Symposium,3.0
2016,MX,Webinar,0.0
2016,MY,Intro,0.0
2016,MY,Nodal,0.0
2016,MY,Partner,0.0
2016,MY,Public,0.0
2016,MY,Regional,1.0
2016,MY,Seminar,0.0
2016,MY,Symposium,1.0
2016,MY,Webinar,0.0
2016,MZ,Intro,0.0
2016,MZ,Nodal,0.0
2016,MZ,Partner,54.0
2016,MZ,Public,0.0
2016,MZ,Regional,0.0
2016,MZ,Seminar,0.0
2016,MZ,Symposium,6.0
2016,MZ,Webinar,0.0
2016,NG,Intro,0.0
2016,NG,Nodal,0.0
2016,NG,Partner,0.0
2016,NG,Public,0.0
2016,NG,Regional,0.0
2016,NG,Seminar,0.0
2016,NG,Symposium,0.0
2016,NG,Webinar,0.0
2016,NI,Intro,0.0
2016,NI,Nodal,0.0
2016,NI,Partner,0.0
2016,NI,Public,0.0
2016,NI,Regional,0.0
2016,NI,Seminar,0.0
2016,NI,Symposium,0.0
2016,NI,Webinar,0.0
2016,NL,Intro,0.0
2016,NL,Nodal,0.0
2016,NL,Partner,0.0
2016,NL,Public,0.0
2016,NL,Regional,0.0
2016,NL,Seminar,0.0
2016,NL,Symposium,0.0
2016,NL,Webinar,0.0
2016,NO,Intro,0.0
2016,NO,Nodal,0.0
2016,NO,Partner,0.0
2016,NO,Public,0.0
2016,NO,Regional,0.0
2016,NO,Seminar,0.0
2016,NO,Symposium,2.0
2016,NO,Webinar,0.0
2016,NP,Intro,0.0
2016,NP,Nodal,0.0
2016,NP,Partner,0.0
2016,NP,Public,0.0
2016,NP,Regional,0.0
2016,NP,Seminar,0.0
2016,NP,Symposium,0.0
2016,NP,Webinar,0.0
2016,NZ,Intro,0.0
2016,NZ,Nodal,0.0
2016,NZ,Partner,0.0
2016,NZ,Public,0.0
2016,NZ,Regional,1.0
2016,NZ,Seminar,0.0
2016,NZ,Symposium,0.0
2016,NZ,Webinar,0.0
2016,PA,Intro,0.0
2016,PA,Nodal,0.0
2016,PA,Partner,0.0
2016,PA,Public,0.0
2016,PA,Regional,1.0
2016,PA,Seminar,0.0
2016,PA,Symposium,0.0
2016,PA,Webinar,0.0
2016,PE,Intro,0.0
2016,PE,Nodal,0.0
2016,PE,Partner,0.0
2016,PE,Public,0.0
2016,PE,Regional,0.0
2016,PE,Seminar,0.0
2016,PE,Symposium,1.0
2016,PE,Webinar,0.0
2016,PH,Intro,0.0
2016,PH,Nodal,0.0
2016,PH,Partner,0.0
2016,PH,Public,0.0
2016,PH,Regional,0.0
2016,PH,Seminar,0.0
2016,PH,Symposium,0.0
2016,PH,Webinar,0.0
2016,PK,Intro,0.0
2016,PK,Nodal,0.0
2016,PK,Partner,0.0
2016,PK,Public,0.0
2016,PK,Regional,0.0
2016,PK,Seminar,0.0
2016,PK,Symposium,0.0
2016,PK,Webinar,0.0
2016,PR,Intro,0.0
2016,PR,Nodal,0.0
2016,PR,Partner,0.0
2016,PR,Public,0.0
2016,PR,Regional,0.0
2016,PR,Seminar,0.0
2016,PR,Symposium,0.0
2016,PR,Webinar,0.0
2016,PT,Intro,0.0
2016,PT,Nodal,0.0
2016,PT,Partner,0.0
2016,PT,Public,0.0
2016,PT,Regional,0.0
2016,PT,Seminar,0.0
2016,PT,Symposium,1.0
2016,PT,Webinar,0.0
2016,RO,Intro,0.0
2016,RO,Nodal,0.0
2016,RO,Partner,0.0
2016,RO,Public,0.0
2016,RO,Regional,0.0
2016,RO,Seminar,0.0
2016,RO,Symposium,0.0
2016,RO,Webinar,0.0
2016,RU,Intro,0.0
2016,RU,Nodal,0.0
2016,RU,Partner,0.0
2016,RU,Public,0.0
2016,RU,Regional,1.0
2016,RU,Seminar,0.0
2016,RU,Symposium,0.0
2016,RU,Webinar,0.0
2016,SC,Intro,0.0
2016,SC,Nodal,0.0
2016,SC,Partner,0.0
2016,SC,Public,0.0
2016,SC,Regional,0.0
2016,SC,Seminar,0.0
2016,SC,Symposium,0.0
2016,SC,Webinar,0.0
2016,SE,Intro,0.0
2016,SE,Nodal,0.0
2016,SE,Partner,0.0
2016,SE,Public,0.0
2016,SE,Regional,0.0
2016,SE,Seminar,0.0
2016,SE,Symposium,1.0
2016,SE,Webinar,0.0
2016,SG,Intro,0.0
2016,SG,Nodal,0.0
2016,SG,Partner,0.0
2016,SG,Public,0.0
2016,SG,Regional,0.0
2016,SG,Seminar,0.0
2016,SG,Symposium,0.0
2016,SG,Webinar,0.0
2016,SI,Intro,0.0
2016,SI,Nodal,0.0
2016,SI,Partner,0.0
2016,SI,Public,0.0
2016,SI,Regional,0.0
2016,SI,Seminar,0.0
2016,SI,Symposium,0.0
2016,SI,Webinar,0.0
2016,SR,Intro,0.0
2016,SR,Nodal,0.0
2016,SR,Partner,0.0
2016,SR,Public,0.0
2016,SR,Regional,0.0
2016,SR,Seminar,0.0
2016,SR,Symposium,1.0
2016,SR,Webinar,0.0
2016,SZ,Intro,0.0
2016,SZ,Nodal,0.0
2016,SZ,Partner,0.0
2016,SZ,Public,0.0
2016,SZ,Regional,1.0
2016,SZ,Seminar,0.0
2016,SZ,Symposium,0.0
2016,SZ,Webinar,0.0
2016,TH,Intro,0.0
2016,TH,Nodal,0.0
2016,TH,Partner,0.0
2016,TH,Public,0.0
2016,TH,Regional,1.0
2016,TH,Seminar,0.0
2016,TH,Symposium,0.0
2016,TH,Webinar,0.0
2016,TN,Intro,0.0
2016,TN,Nodal,0.0
2016,TN,Partner,0.0
2016,TN,Public,0.0
2016,TN,Regional,0.0
2016,TN,Seminar,0.0
2016,TN,Symposium,0.0
2016,TN,Webinar,0.0
2016,TT,Intro,0.0
2016,TT,Nodal,0.0
2016,TT,Partner,0.0
2016,TT,Public,0.0
2016,TT,Regional,0.0
2016,TT,Seminar,0.0
2016,TT,Symposium,0.0
2016,TT,Webinar,0.0
2016,TZ,Intro,0.0
2016,TZ,Nodal,0.0
2016,TZ,Partner,0.0
2016,TZ,Public,0.0
2016,TZ,Regional,0.0
2016,TZ,Seminar,0.0
2016,TZ,Symposium,0.0
2016,TZ,Webinar,0.0
2016,US,Intro,0.0
2016,US,Nodal,0.0
2016,US,Partner,14.0
2016,US,Public,0.0
2016,US,Regional,17.0
2016,US,Seminar,0.0
2016,US,Symposium,140.0
2016,US,Webinar,0.0
2016,VN,Intro,0.0
2016,VN,Nodal,0.0
2016,VN,Partner,0.0
2016,VN,Public,0.0
2016,VN,Regional,2.0
2016,VN,Seminar,0.0
2016,VN,Symposium,0.0
2016,VN,Webinar,0.0
2016,WORLD,Intro,0.0
2016,WORLD,Nodal,0.0
2016,WORLD,Partner,71.0
2016,WORLD,Public,0.0
2016,WORLD,Regional,128.0
2016,WORLD,Seminar,0.0
2016,WORLD,Symposium,228.0
2016,WORLD,Webinar,0.0
2016,ZA,Intro,0.0
2016,ZA,Nodal,0.0
2016,ZA,Partner,0.0
2016,ZA,Public,0.0
2016,ZA,Regional,2.0
2016,ZA,Seminar,0.0
2016,ZA,Symposium,1.0
2016,ZA,Webinar,0.0
2016,ZW,Intro,0.0
2016,ZW,Nodal,0.0
2016,ZW,Partner,0.0
2016,ZW,Public,0.0
2016,ZW,Regional,0.0
2016,ZW,Seminar,0.0
2016,ZW,Symposium,0.0
2016,ZW,Webinar,0.0
2017,AE,Intro,0.0
2017,AE,Nodal,0.0
2017,AE,Partner,0.0
2017,AE,Public,0.0
2017,AE,Regional,0.0
2017,AE,Seminar,0.0
2017,AE,Symposium,0.0
2017,AE,Webinar,0.0
2017,AR,Intro,0.0
2017,AR,Nodal,0.0
